source,model,brand,price,depreciation,registration_date,coe_remaining_mths,mileage
motorist.sg,Nissan Nv200 1.5 Mt Abs Airbag 2Wd 6Dr E5 W/Rc,Nissan,49800,9762,13/10/17,61,90227
motorist.sg,Porsche Cayman Tiptronic,Porsche,128800,22144,30/6/08,69,175000
motorist.sg,Toyota Dyna 150 Manual,Toyota,59800,51358,6/11/13,13,
motorist.sg,Toyota Dyna 150 Manual,Toyota,35800,19330,14/7/14,22,
motorist.sg,Toyota Hiace 3.0 Dx Diesel Turbo Mt 2Wd Lgv,Toyota,42800,12082,23/3/16,42,
motorist.sg,Citroen Berlingo L2 1.6 Bluehdi S&S Etg6,Citroen,47800,8126,24/7/18,70,
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,79800,11499,14/8/19,83,58000
motorist.sg,Toyota Hiace Van Turbo 5Dr Mt,Toyota,82800,10114,12/11/20,98,55123
motorist.sg,Mitsubishi Fuso Fv70Hjd2Vdea,Mitsubishi,136800,23531,29/6/18,69,80000
motorist.sg,Hino Sh1Eema 55 Ton 4X2 Mt,Hino,125800,18734,24/5/19,80,
motorist.sg,Mercedes Benz C180 Coupe (R17 Led),Mercedes,123000,23565,16/1/17,52,72000
motorist.sg,Suzuki Swift MHybrid 1.2Rs Cvt,Suzuki,83000,11013,22/10/19,85,30000
motorist.sg,Kia Cerato 1.6(A) Ex,Kia,86000,11943,22/4/19,79,70000
motorist.sg,Isuzu Nnr85Uh4A,Isuzu,54800,15050,28/4/16,43,
motorist.sg,Mitsubishi Canter Feb21Er4Sdeb,Mitsubishi,70800,13790,25/10/17,61,89050
motorist.sg,Kia Cerato Forte 1.6 Sx 6At Abs D/Ab 2Wd 5Dr,Kia,39601,9535,22/12/11,49,150000
motorist.sg,Mercedes Benz Vito 114 Cdi Panel Van Long At Abs 5Dr,Mercedes,75800,10131,28/2/20,89,
motorist.sg,Toyota Dyna 150 5Mt,Toyota,78800,11262,4/9/19,83,47971
motorist.sg,Toyota Corolla Axio 1.5X A,Toyota,51800,8174,6/1/09,75,122000
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,79800,11558,1/8/19,82,48178
motorist.sg,Honda Freed Hybrid 7Seater 1.5G Auto,Honda,99888,13788,15/3/19,78,46083
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,78800,11413,1/8/19,82,53278
motorist.sg,Bmw X4 Xdrive20I Nav,Bmw,188888,25961,27/11/18,74,49875
motorist.sg,Citroen C4 Cactus 1.2 At6,Citroen,76666,10950,9/11/18,74,76186
motorist.sg,Honda Jazz 1.3 Cvt,Honda,79888,10472,2/1/20,87,29203
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,79800,11693,3/7/19,81,
motorist.sg,Nissan Nv200 1.5 Mt,Nissan,49800,9208,2/2/18,64,75000
motorist.sg,Honda City 1.5 Sv Cvt,Honda,52800,13083,18/3/16,42,98977
motorist.sg,Opel Combo L2H1 1.6 Cdti At 6Dr,Opel,35800,8419,7/12/16,51,69768
motorist.sg,Suzuki Swift Sport 1.6 Cvt Abs D/Airbag 2Wd 5Dr,Suzuki,67800,12954,19/5/17,56,110917
motorist.sg,Mitsubishi Outlander 2.4 Cvt Abs D/Airbag Awd S/R,Mitsubishi,47800,15619,3/3/15,29,87012
motorist.sg,Honda Vezel 1.5X Cvt,Honda,73806,12988,7/12/17,63,50000
motorist.sg,Mazda Cx5 2.0 At Standard Plus 2Wd I2,Mazda,118292,15564,27/6/19,81,25500
motorist.sg,Toyota Hiace Van Turbo 5Dr Mt,Toyota,82800,10189,21/10/20,97,16786
motorist.sg,Citroen Berlingo Van 1.5 Bluehdi Eat8 L2,Citroen,71800,9231,16/6/20,93,43385
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,77800,12002,28/2/19,77,
motorist.sg,Nissan Nv200 1.5 Mt Abs Airbag 2Wd 6Dr E5 W/Rc,Nissan,44800,9307,30/6/17,57,95225
motorist.sg,Mitsubishi Fuso Fk62Fmz1Rdeb,Mitsubishi,85800,18186,26/5/17,56,
motorist.sg,Mitsubishi Fuso Fv70Hjd2Vdea,Mitsubishi,117800,16268,2/12/19,86,
motorist.sg,Mitsubishi Fuso Fv51Sjd2Dea,Mitsubishi,117800,27866,28/11/16,50,
motorist.sg,Toyota Hiace Super Gl Dark Prime Ii 2.8 Auto,Toyota,108800,13362,27/10/20,97,20000
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,79800,11558,1/8/19,82,
motorist.sg,Mercedes Benz A200 Se Saloon Auto,Mercedes,168000,18053,10/12/20,99,23106
motorist.sg,Ford Ranger 4X2At,Ford,35800,9658,22/5/06,44,
motorist.sg,Bmw M3 4.0 A,Bmw,125300,18836,7/10/09,79,
motorist.sg,Mercedes Benz E400 Sedan (R18),Mercedes,129800,35214,11/3/15,30,103000
motorist.sg,Toyota Alphard 240S 'C' Cvt Abs Airbag 2Wd Sr,Toyota,68800,23044,30/7/14,22,200000
motorist.sg,Volkswagen Golf Cabriolet 1.4 Tsi At 5172Q5,Volkswagen,49888,17687,20/6/14,21,99000
motorist.sg,Bmw 528I Touring A/T S/R Led Nav Hud,Bmw,98888,27229,25/2/15,29,65000
motorist.sg,Bmw 520I At D/Ab 2Wd 4Dr Led Nav,Bmw,65888,20933,11/8/14,23,120000
motorist.sg,Subaru Xv 1.6IS Awd Cvt,Subaru,78800,13972,19/10/17,61,62530
motorist.sg,Mitsubishi Eclipse Cross 1.5 Cvt Sunroof,Mitsubishi,116800,12680,1/9/20,95,10945
motorist.sg,Mercedes Benz Gle400 4Matic (R20 Led),Mercedes,176800,34881,4/5/16,43,27860
motorist.sg,Mercedes Benz Gla180 Urban Edition Auto,Mercedes,150888,17119,14/8/20,95,29960
motorist.sg,Mazda 6 Sedan 2.0 At Executive Eu6,Mazda,87000,14110,8/1/18,64,69300
motorist.sg,Nissan Nv200 1.5 Mt Abs Airbag 2Wd 6Dr E5 W/Rc,Nissan,45800,9365,28/7/17,58,103000
motorist.sg,Bmw M3 Sedan At Abs D/Airbag 2Wd Led Nav Hud,Bmw,195000,50731,26/6/15,33,76000
motorist.sg,Bmw 420I M Sport Gran Coupe,Bmw,135253,20711,10/10/17,61,40825
motorist.sg,Mercedes Benz G63 Amg 4Matic Auto,Mercedes,690000,72009,9/7/20,94,20000
motorist.sg,Bmw 640I 3.0 At Abs D/Ab Hid Dsc Nav Hud,Bmw,148800,16251,16/11/11,109,51000
motorist.sg,Mini Cooper S 5Dr Fwd Led Abs Nav,Mini,62800,21725,9/1/15,28,86000
motorist.sg,Audi A6 Design 2.0 Tfsi (180 Kw),Audi,187900,23059,30/8/19,83,20000
motorist.sg,Maserati Quattroporte Granlusso,Maserati,320900,38912,24/8/18,71,20000
motorist.sg,Hyundai Accent (Rb) 1.4 Cvt,Hyundai,69900,8269,29/7/20,94,9000
motorist.sg,Volkswagen Golf 1.4 Tsi At 5G13Hz Hid Sr,Volkswagen,63900,15760,31/3/16,42,70000
motorist.sg,Honda Insight 1.3L Ima Cvt,Honda,48900,10329,6/6/12,56,150000
motorist.sg,Honda Freed Hybrid 1.5G Auto,Honda,109868,13926,15/11/19,86,35000
motorist.sg,Mercedes Benz G63 Amg 4Matic Auto,Mercedes,640000,71733,18/11/19,86,28000
motorist.sg,Honda Civic 1.6L Vti Auto,Honda,55699,9704,2/6/08,68,
motorist.sg,Audi A6 1.8 Tfsi Ultra (Pi) (Nav),Audi,90900,19198,26/4/16,43,70000
motorist.sg,"Bmw 218I Gc Mspt, Led Hl, Fl",Bmw,169900,17386,12/3/21,102,11000
motorist.sg,Isuzu Fvr34Suqdc,Isuzu,115800,23732,24/7/17,58,63446
motorist.sg,Honda Jazz 1.5 Vtir Cvt Abs D/Airbag 2Wd,Honda,61900,11772,25/5/17,56,100000
motorist.sg,Lexus Is200T Executive,Lexus,97900,19568,19/7/16,46,100000
motorist.sg,Mitsubishi Canter Feb21Er4Sdeb (Cbu),Mitsubishi,50800,13725,20/5/16,44,
motorist.sg,Honda Stream 1.8X A,Honda,17988,11745,19/3/09,18,154000
motorist.sg,Toyota Camry 2.0 Auto,Toyota,73900,14966,18/7/16,46,100000
motorist.sg,Mazda 6 Sedan 2.0 At Standard Eu6,Mazda,85900,14132,30/1/18,64,50000
motorist.sg,Hyundai Hd Avante 1.6 A,Hyundai,51588,7852,30/5/09,78,122000
motorist.sg,Bmw 523I 2.5 At Abs D/Ab 2Wd 4Dr Gas/D,Bmw,92988,10882,23/3/11,102,125000
motorist.sg,Mercedes Benz C180 Avantgarde (R17 Led),Mercedes,93800,19805,29/6/16,45,
motorist.sg,Kia Stinger 3.3(A) Sunroof 2Wd Sunroof,Kia,183800,25715,29/10/18,73,31000
motorist.sg,Mitsubishi Fuso Fv51Sjd2Dea,Mitsubishi,118800,27566,28/12/16,51,
motorist.sg,Suzuki Swift MHybrid 1.2Rs Cvt,Suzuki,86800,10363,3/8/20,94,7600
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,79800,11651,12/7/19,82,
motorist.sg,Toyota Corolla Altis Elegance (Auto)(2Wd),Toyota,121800,12556,30/6/21,105,9850
motorist.sg,Nissan Note 1.2X Cvt,Nissan,77800,10294,2/12/19,86,40088
motorist.sg,Toyota Sienta Hybrid 1.5X Cvt,Toyota,76800,14095,14/12/17,63,70380
motorist.sg,Toyota Hiace 2.8 Dx Diesel Turbo At 2Wd,Toyota,77800,12002,28/2/19,77,
motorist.sg,Isuzu Nhr85Aue4Aa,Isuzu,52800,9975,22/12/17,63,
motorist.sg,Land Rover Range Rover Evoque Convertible 2.0 Si4,Land,181800,24733,19/4/18,67,55000
motorist.sg,Hyundai Cn7 Avante 1.6 Dohc Cvt S,Hyundai,114800,12354,8/10/21,109,8285
motorist.sg,Bmw 116D 5Dr Led Eu6,Bmw,99900,15141,27/3/18,66,82000
motorist.sg,Nissan Cabstar 3.0 5M/T Abs 2Dr 2Wd Turbo,Nissan,42800,8886,11/10/12,57,149172
motorist.sg,Volkswagen Golf A7 1.2 Tsi At 5G12Dz,Volkswagen,39800,12512,16/7/15,34,201000
motorist.sg,Kia Cerato Forte 1.6Sx At Abs D/Ab 2Wd 4Dr,Kia,24800,10687,28/1/10,27,
motorist.sg,Suzuki Swift 1.5 At Abs Airbag 2Wd,Suzuki,14800,10804,20/1/09,16,
motorist.sg,Honda Stream 1.8L At Rsz,Honda,26800,13492,24/3/10,23,166000
motorist.sg,Honda Fit 1.3G Skyroof A,Honda,21800,12002,9/7/09,21,
motorist.sg,Opel Crossland X F12Xht At,Opel,88800,10253,10/11/20,98,21300
motorist.sg,Bmw 325I Convertible,Bmw,69000,11730,24/7/08,70,93733
motorist.sg,Toyota Prius Plus (Auto),Toyota,131800,14707,28/10/20,97,
motorist.sg,Mercedes Benz C200 Se MHybrid Auto,Mercedes,165800,19480,11/12/19,87,51000
motorist.sg,Honda Vezel Hybrid 1.5X Auto,Honda,89800,12114,24/4/19,79,20111
motorist.sg,Mitsubishi Fuso Fv51Sjd2Dea,Mitsubishi,117800,29756,22/8/16,47,
motorist.sg,Honda Jazz 1.3 Cvt Abs D/Airbag 2Wd,Honda,49800,14704,8/10/15,37,63000
motorist.sg,Nissan Qashqai 1.2 DigT Cvt Abs 2Wd 5Dr,Nissan,51800,13744,17/12/15,39,93300
motorist.sg,Honda Vezel 1.5X Cvt,Honda,89800,12677,25/3/19,78,39000
motorist.sg,Bmw X1 Sdrive 18I Led Hl Xline,Bmw,165800,16750,12/3/21,102,10458
motorist.sg,Toyota Wish 1.8X A,Toyota,28500,14610,19/8/09,23,
motorist.sg,Toyota Camry 4Door Sedan (Auto) 2.5,Toyota,128800,15325,23/10/19,85,33700
motorist.sg,Audi Rs3 Sportback 2.5 Tfsi Quattro,Audi,151800,16287,31/12/11,111,153528
motorist.sg,Toyota Picnic Auto W/O Roof Rack,Toyota,64800,10151,23/1/09,76,
motorist.sg,Subaru Impreza 5D 1.5R Awd 5Mt,Subaru,12800,9477,13/1/09,16,
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,79800,11558,1/8/19,82,
motorist.sg,Toyota Regius Ace Dx 2.8 Auto,Toyota,79800,11698,2/7/19,81,
motorist.sg,Hyundai Elantra Ad 1.6 Gls At,Hyundai,56800,13376,13/4/16,43,124744
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,79800,11688,4/7/19,81,
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,78800,11720,27/5/19,80,46000
motorist.sg,Hyundai I30 Pde 1.4 TGdi Dct,Hyundai,89800,12791,5/1/19,75,15758
motorist.sg,Honda Integra 2.0A,Honda,58288,15678,26/5/06,44,90033
motorist.sg,Suzuki SCross 1.6 Glx 2Wd Cvt,Suzuki,66415,12348,10/4/17,55,86000
motorist.sg,Toyota Harrier Premium 2.0 Cvt,Toyota,99800,18715,2/3/17,53,59000
motorist.sg,Nissan Cabstar 3.0 5M/T Abs 2Dr 2Wd Euro 5,Nissan,58800,11114,21/12/17,63,88000
motorist.sg,Nissan Nv350 Panel Van 2.5 5At 5Dr Euro V,Nissan,67800,12916,6/12/17,62,78000
motorist.sg,Honda Civic 1.6 Vti Cvt,Honda,116800,12389,16/4/21,103,13980
motorist.sg,Kia Cerato Ex Forte 1.6L A/T Abs Ab 2Wd 4Dr,Kia,61800,8082,29/4/10,91,145071
motorist.sg,Toyota Wish 1.8X Cvt Abs D/Airbag 2Wd 5Dr,Toyota,59800,15069,25/1/16,40,78306
motorist.sg,Toyota Dyna 150 5Mt,Toyota,35800,7881,23/3/17,54,
motorist.sg,Toyota Wish 1.8X A,Toyota,74868,13714,24/5/17,56,80000
motorist.sg,Toyota Hiace Dx 3.0 Auto,Toyota,60800,13491,10/3/17,54,
motorist.sg,Mercedes Benz C180 Avantgarde (R17 Led),Mercedes,85000,19586,1/2/16,40,135000
motorist.sg,Mercedes Benz C180 Avg (R17 Led),Mercedes,156000,20290,29/4/19,79,25000
motorist.sg,Toyota Corolla Axio 1.5X A,Toyota,53868,8501,6/1/09,75,
motorist.sg,Honda Shuttle 1.5G Cvt,Honda,67800,13447,31/5/17,56,62012
motorist.sg,Toyota Corolla Altis 1.6 Auto,Toyota,17800,12423,12/2/09,17,189337
motorist.sg,Toyota Estima Aeras 2.4 A,Toyota,71800,12304,7/7/08,70,131064
motorist.sg,Mini One 5Dr Led,Mini,95800,14623,14/8/18,71,58800
motorist.sg,Toyota Estima 2.4X A,Toyota,76800,12311,8/1/09,74,189425
motorist.sg,Mercedes Benz C180K,Mercedes,77800,10918,21/10/09,85,140255
motorist.sg,Mitsubishi Outlander 2.0 Cvt,Mitsubishi,142800,14859,18/6/21,105,11024
motorist.sg,Nissan Sylphy 1.6 Cvt,Nissan,103800,10716,28/7/21,106,8700
motorist.sg,Honda Civic 1.6 Vti Cvt,Honda,85800,13708,21/3/18,66,69614
motorist.sg,Mitsubishi Outlander 2.0 Cvt,Mitsubishi,111800,14156,12/11/19,86,16853
motorist.sg,Mercedes Benz C180K,Mercedes,86800,11496,25/3/10,90,142352
motorist.sg,Kia Sorento 2.2(8At) Crdi 2Wd S/R,Kia,109800,16161,24/5/18,68,33232
motorist.sg,Mercedes Benz S400L Amg Line (R19 Led),Mercedes,140800,32426,15/7/14,22,130000
motorist.sg,Mercedes Benz G63 Amg 4Matic Auto,Mercedes,648800,70462,2/4/20,90,39000
motorist.sg,Volkswagen Golf 1.4 Tsi At 5G13Hz Hid,Volkswagen,58800,14451,14/4/16,43,91930
motorist.sg,Mercedes Benz Glb 200 Amg Line Premium Plus Auto,Mercedes,232800,21895,14/1/22,112,441
motorist.sg,Lamborghini Huracan Lp6104,Lamborghini,600000,131646,12/8/15,35,40000
motorist.sg,Mercedes Benz E250 Avg (R18 Led),Mercedes,171800,22573,30/7/18,70,82000
motorist.sg,Toyota Wish 2.0 Auto,Toyota,82800,11323,28/12/09,87,147537
motorist.sg,Volkswagen Beetle 2.0 A,Volkswagen,43800,13537,1/12/05,38,159693
motorist.sg,Mercedes Benz C180 Avg (R17 Led),Mercedes,157800,20502,6/5/19,79,52000
motorist.sg,Hyundai Cn7 Avante 1.6 Dohc Cvt S/R,Hyundai,119800,13055,30/7/21,106,10900
motorist.sg,Nissan Sylphy 1.6 Cvt,Nissan,93800,10688,2/9/20,95,31369
motorist.sg,Mercedes Benz A200 Compt Saln Progressive (R18 Led),Mercedes,152800,17756,1/4/20,90,13400
motorist.sg,Mitsubishi Lancer 1.5 Mivec Glx At Abs D/Ab 2Wd 4Dr,Mitsubishi,55800,9873,18/8/08,67,258000
motorist.sg,Toyota Hiace Dx 2.8 A,Toyota,79800,11540,5/8/19,82,
motorist.sg,Honda Shuttle 1.5G Cvt,Honda,82800,11997,28/2/19,77,28206
motorist.sg,Mercedes Benz C180K,Mercedes,75800,10592,26/2/10,85,160000
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,78800,12019,27/3/19,78,60285
motorist.sg,Mercedes Benz Gla200 Sport,Mercedes,185000,19053,3/5/21,103,8500
motorist.sg,Ferrari 458 Italia 4.5L Smt Abs D/Ab 2Wd 2Dr Hid,Ferrari,548000,65839,31/1/11,99,71000
motorist.sg,Kia Cerato 1.6(A) Ex,Kia,89800,11507,6/11/19,85,11568
motorist.sg,Toyota Hiace Dx 3.0 Auto,Toyota,62800,13054,29/6/17,57,52216
motorist.sg,Lamborghini Gallardo Lp5704 Superleggera,Lamborghini,398000,46001,5/10/11,103,25000
motorist.sg,Honda Shuttle Hybrid 1.5 A,Honda,71800,14202,24/7/17,58,58000
motorist.sg,Toyota Vios 1.5 E (Auto),Toyota,88800,10866,19/3/20,90,33457
motorist.sg,Toyota Hiace Dx 3.0 M,Toyota,51800,11751,2/2/17,52,
motorist.sg,Mitsubishi Evo Ix Gt,Mitsubishi,164818,51906,9/11/05,38,
motorist.sg,Toyota Sienta Standard (Auto),Toyota,85800,12177,31/12/18,75,48500
motorist.sg,Mercedes Benz C180 Avantgarde (R17 Led),Mercedes,111800,19986,13/4/17,55,80000
motorist.sg,Mercedes Benz Gla180 Urban (R18 Led),Mercedes,127800,17622,11/1/19,76,50500
motorist.sg,Toyota Hiace 3.0 Dx M,Toyota,34800,13356,15/4/15,31,90228
motorist.sg,Mercedes Benz Gla180 Urban Edition Auto,Mercedes,139800,17181,9/1/20,88,19500
motorist.sg,Subaru Forester 2.0Xt Cvt Awd Sr,Subaru,71800,16230,30/6/16,45,137779
motorist.sg,Mitsubishi Outlander 2.0 Cvt,Mitsubishi,103800,15712,29/8/18,71,64068
motorist.sg,Mitsubishi Lancer 1.5 Mivec Sports At Abs D/Ab,Mitsubishi,71800,10033,23/11/09,85,77024
motorist.sg,Nissan Qashqai 1.2 DigT Cvt Abs 2Wd 5Dr,Nissan,53800,13518,29/2/16,41,78865
motorist.sg,Hyundai Cn7 Avante 1.6 Dohc Cvt S/R,Hyundai,121800,12922,26/10/21,109,6542
motorist.sg,Mercedes Benz Cla180 (R18 Bi),Mercedes,86800,18675,19/8/16,47,122000
motorist.sg,Subaru Impreza 4D 2.0IS Eyesight Awd Cvt,Subaru,99800,11794,21/7/20,94,38786
motorist.sg,Volkswagen Jetta Gp 1.4 Tsi 90 A/T Hl 1634G5,Volkswagen,49800,12557,17/11/15,38,146000
motorist.sg,Bmw 520I Adap Led Hl,Bmw,225800,23405,8/1/21,100,18132
motorist.sg,Mercedes Benz E220D Sport Auto,Mercedes,238800,23674,23/7/21,106,9802
motorist.sg,Mitsubishi Eclipse Cross 1.5 Cvt,Mitsubishi,109800,14210,16/7/19,82,16545
motorist.sg,Mitsubishi Attrage 1.2 Cvt,Mitsubishi,66800,9890,7/3/19,78,78023
motorist.sg,Suzuki Swift MHybrid 1.2Rs Cvt,Suzuki,91800,10525,1/3/21,101,19000
motorist.sg,Mercedes Benz E200 Sedan (R17),Mercedes,50800,24387,16/10/13,13,133000
motorist.sg,Toyota Sienta 1.5G A,Toyota,68800,14668,14/12/16,51,94000
motorist.sg,Honda Vezel Hybrid 1.5X Auto,Honda,98800,15284,29/6/18,69,40000
motorist.sg,Honda Vezel 1.5S A,Honda,66800,13107,11/1/17,52,64000
motorist.sg,Bmw 320I Auto Abs D/Airbag 2Wd,Bmw,65800,11150,31/7/08,70,137600
motorist.sg,Kia Forte K3 1.6A Ex,Kia,38500,12770,28/4/15,31,117501
motorist.sg,Toyota Harrier Premium 2.0 A,Toyota,84800,17828,14/7/16,46,75144
motorist.sg,Nissan Note 1.2 Cvt,Nissan,58800,11001,19/10/17,61,63330
motorist.sg,Honda Civic 1.8L A,Honda,48888,10326,1/6/07,56,166278
motorist.sg,Mercedes Benz Glb 180 Progressive,Mercedes,194800,20121,22/4/21,103,14172
motorist.sg,Nissan Note 1.2 Cvt,Nissan,82800,10100,18/8/20,95,20500
motorist.sg,Honda Shuttle 1.5G Cvt,Honda,51800,14430,5/2/16,40,91281
motorist.sg,Honda Civic 1.5 Turbo Vtis Sr,Honda,80800,16088,7/12/16,51,85000
motorist.sg,Mercedes Benz E 250Cgi,Mercedes,90800,11532,21/7/10,94,133500
motorist.sg,Toyota Isis 1.8Lx A,Toyota,66800,10168,24/4/09,78,165000
motorist.sg,Honda Vezel Hybrid 1.5Rs A,Honda,66800,15522,28/10/16,49,81686
motorist.sg,Kia Cerato 1.6(A) Ex,Kia,97800,11023,24/11/20,98,19000
motorist.sg,Hyundai I30 Pde 1.4 TGdi Dct,Hyundai,74800,12421,25/5/18,68,95682
motorist.sg,Honda City 1.5 Sv Cvt,Honda,58800,13178,1/9/16,47,96000
motorist.sg,Honda Fit 1.3Gf Cvt,Honda,76800,10752,23/7/19,82,30000
motorist.sg,Toyota CHr Hybrid 1.8G Cvt,Toyota,80800,14755,27/12/17,63,65243
motorist.sg,Mercedes Benz E200 Sedan Edition E (R18 Led Sr),Mercedes,105800,21745,15/1/16,40,57143
motorist.sg,Toyota Rav4 2.4X A,Toyota,59800,10276,17/7/08,69,180300
motorist.sg,Audi A5 Sb 2.0 Tfsi S Tronic (Design),Audi,148800,21190,1/8/18,70,34250
motorist.sg,Toyota CHr Hybrid 1.8 Cvt,Toyota,74800,14980,9/5/17,56,62086
motorist.sg,Nissan Qashqai 1.2 DigT Cvt Abs 2Wd 5Dr,Nissan,49000,13183,21/11/15,38,10100
motorist.sg,Mercedes Benz Cla250 Coupe Auto,Mercedes,213800,21233,10/8/21,107,11200
motorist.sg,Bmw 640I 3.0 At 2Dr Sr Led Dsc Nav Hud,Bmw,149800,17314,29/9/11,103,118000
motorist.sg,Mercedes Benz Gla180 Urban Edition Auto,Mercedes,136800,16939,28/11/19,86,46783
motorist.sg,Toyota Camry 2.4 Auto Abs Airbag,Toyota,60800,9376,21/4/09,77,141252
motorist.sg,Land Rover Defender 90 2.2 M,Land,143000,38692,18/5/16,44,50500
motorist.sg,Toyota Estima Aeras 2.4 A,Toyota,81800,12614,23/4/09,77,160124
motorist.sg,Mercedes Benz E 250Cgi,Mercedes,89800,12262,25/1/10,87,128547
motorist.sg,Renault Grand Scenic Iii 1.5 Dci A/T 2Wd 5Dr S/R,Renault,47800,12381,28/8/15,35,89158
motorist.sg,Bmw 523I 2.5 At Abs D/Ab 2Wd 4Dr Gas/D Nav,Bmw,91800,11911,21/5/10,92,134744
motorist.sg,Bmw 523I 2.5 At Abs D/Ab 2Wd 4Dr Gas/D,Bmw,91800,11769,24/6/10,93,163000
motorist.sg,Mitsubishi Attrage 1.2 Cvt,Mitsubishi,82800,9741,3/12/20,98,18800
motorist.sg,Mercedes Benz E200 K A,Mercedes,34800,10277,25/1/06,40,
motorist.sg,Mercedes Benz Glb200 Amg Line Premium Plus Auto,Mercedes,211800,22284,17/12/20,99,34500
motorist.sg,Suzuki Swift MHybrid 1.2Rs Cvt,Suzuki,83800,10807,26/12/19,87,9012
motorist.sg,Honda Vezel Hybrid 1.5X Auto,Honda,89800,12114,24/4/19,79,50150
motorist.sg,Hyundai Elantra Ad 1.6 Gls At (Ams),Hyundai,81800,11981,23/11/18,74,42300
motorist.sg,Mercedes Benz C200 Se Saloon,Mercedes,117800,20428,6/9/17,59,113600
motorist.sg,Mercedes Benz C 180 Cgi,Mercedes,81800,10790,5/4/10,90,140390
motorist.sg,Honda Hrv 1.5 Lx Cvt,Honda,67800,13879,1/11/16,49,73000
motorist.sg,Mercedes Benz E200 Sedan Avg (R18 Led),Mercedes,216800,23076,30/7/20,94,34000
motorist.sg,Mercedes Benz Cla180 Coupe Urban (R18 Led),Mercedes,132800,18074,18/2/19,77,62000
motorist.sg,Mercedes Benz C200 A/T Abs Airbags 2Wd Softop,Mercedes,188800,27542,29/12/17,63,62000
motorist.sg,Mercedes Benz Gla200 Suv Progressive,Mercedes,203800,21606,26/2/21,101,9500
motorist.sg,Mercedes Benz C160 Sedan Avg (R17 Led),Mercedes,162800,18089,30/7/20,94,25000
motorist.sg,Maserati Ghibli,Maserati,163800,34752,4/9/15,35,75000
motorist.sg,Subaru Forester 2.0IL Cvt Awd Sr,Subaru,83800,13655,26/4/18,67,51000
motorist.sg,Honda Vezel 1.5X Cvt,Honda,53800,14203,25/2/16,41,72558
motorist.sg,Porsche Cayenne 3.6 A,Porsche,129800,16433,30/7/10,94,133000
motorist.sg,Toyota Isis 1.8Lx A,Toyota,63800,10250,26/11/08,74,180281
motorist.sg,Kia Cerato 1.6(A) Lx,Kia,79800,9330,30/7/20,94,19588
motorist.sg,Mitsubishi Evo X Gsr Sst 6Speed Amt,Mitsubishi,158000,27541,19/8/08,68,224000
motorist.sg,Citroen C3 Aircross Feel 1.2 Puretech 110 Eat6,Citroen,73800,11841,28/2/18,65,61400
motorist.sg,Toyota Estima 2.4X A,Toyota,81800,12451,27/4/09,78,157000
motorist.sg,Toyota Estima 2.4X A,Toyota,71800,12697,2/5/08,67,212200
motorist.sg,Volkswagen Passat B8 1.8 Tfsi At 3G24Jz,Volkswagen,133000,14343,30/10/20,97,22000
motorist.sg,Toyota Corolla Altis 1.6 Cvt,Toyota,73800,13611,15/5/17,56,127000
motorist.sg,Toyota Wish 1.8X A,Toyota,73000,11111,15/3/10,78,165000
motorist.sg,Honda Vezel Hybrid 1.5X Auto,Honda,65800,14698,27/12/16,51,71000
motorist.sg,Volkswagen Jetta Gp 1.4 Tsi 90 A/T Hl Hid 1634G5,Volkswagen,60000,12973,14/6/16,45,80000
motorist.sg,Volkswagen New Golf 1.4 At 5K13G5,Volkswagen,36000,12385,3/8/10,34,144500
motorist.sg,Mercedes Benz Gla200 Suv Amg Line,Mercedes,192500,20975,22/10/20,97,16942
motorist.sg,Nissan Qashqai 1.2 DigT Cvt Abs 2Wd 5Dr,Nissan,62800,13279,23/11/16,50,63000
motorist.sg,"Audi Q3 Sportback 1.4 Tfsi S Tronic (17"")",Audi,169146,19378,9/7/20,94,19598
motorist.sg,Toyota CHr Turbo 1.2ST Cvt,Toyota,84382,13205,29/12/17,63,54120
motorist.sg,Isuzu Npr85Uh5A 3.0 Mt D/Ab,Isuzu,106712,10868,30/6/22,117,110
motorist.sg,Mercedes Benz E300 Amg Line Coupe Auto,Mercedes,221800,30045,24/8/18,71,4700
motorist.sg,Toyota Sienta Hybrid 1.5G Cvt,Toyota,91648,14212,29/3/18,66,58780
motorist.sg,Mercedes Benz C200 K A,Mercedes,67656,10793,12/12/08,75,190000
motorist.sg,Mercedes Benz E200 Auto,Mercedes,51800,8083,3/2/99,76,360000
motorist.sg,Volvo Xc90 T6 RDesign A/T Awd S/R,Volvo,233500,27379,25/7/19,82,40500
motorist.sg,Mitsubishi Canter Fea01Br1Sdeb (Cbu),Mitsubishi,31584,14007,8/12/14,27,
motorist.sg,Toyota Hiace Dx 2.8 Auto,Toyota,79616,11472,14/8/19,83,
